,fluxes,equ,ec-code,kcat_MW,E
PGP161abcpp_num1,0.0,atp_c + h2o_c + pgp161_c --> adp_c + h_c + pgp161_p + pi_c,,895.2656158867436,0.0
PGP180abcpp_num1,0.0,atp_c + h2o_c + pgp180_c --> adp_c + h_c + pgp180_p + pi_c,,744.208425354672,0.0
PGP181abcpp_num1,0.0,atp_c + h2o_c + pgp181_c --> adp_c + h_c + pgp181_p + pi_c,,170.1911013328005,0.0
PGPP120,0.0,h2o_c + pgp120_c --> pg120_c + pi_c,3.1.3.27,,
PGPP120pp,0.0,h2o_p + pgp120_p --> pg120_p + pi_p,3.1.3.27,,
PGPP140,0.0,h2o_c + pgp140_c --> pg140_c + pi_c,,,
PGPP140pp,0.0,h2o_p + pgp140_p --> pg140_p + pi_p,,,
PGPP141,0.0,h2o_c + pgp141_c --> pg141_c + pi_c,,,
PGPP141pp,0.0,h2o_p + pgp141_p --> pg141_p + pi_p,,,
PGPP160_num1,0.0,h2o_c + pgp160_c --> pg160_c + pi_c,3.1.3.27,928.90825156057,0.0
PGPP160pp,0.0,h2o_p + pgp160_p --> pg160_p + pi_p,3.1.3.27,,
PGPP161,0.0,h2o_c + pgp161_c --> pg161_c + pi_c,3.1.3.27,,
PGPP161pp,0.0,h2o_p + pgp161_p --> pg161_p + pi_p,3.1.3.27,,
PGPP180,0.0,h2o_c + pgp180_c --> pg180_c + pi_c,3.1.3.27,,
PGPP180pp,0.0,h2o_p + pgp180_p --> pg180_p + pi_p,3.1.3.27,,
PGPP181,0.0,h2o_c + pgp181_c --> pg181_c + pi_c,3.1.3.27,,
PGPP181pp,0.0,h2o_p + pgp181_p --> pg181_p + pi_p,3.1.3.27,,
PGSA120_num1,0.0,cdpdddecg_c + glyc3p_c --> cmp_c + h_c + pgp120_c,2.7.8.5,,
PGSA140_num1,0.0,cdpdtdecg_c + glyc3p_c --> cmp_c + h_c + pgp140_c,,,
PGSA141_num1,0.0,cdpdtdec7eg_c + glyc3p_c --> cmp_c + h_c + pgp141_c,,,
PGSA160_num1,0.0,cdpdhdecg_c + glyc3p_c --> cmp_c + h_c + pgp160_c,2.7.8.5,,
PGSA161_num1,0.0,cdpdhdec9eg_c + glyc3p_c --> cmp_c + h_c + pgp161_c,2.7.8.5,,
PGSA180_num1,0.0,cdpdodecg_c + glyc3p_c --> cmp_c + h_c + pgp180_c,2.7.8.5,,
PGSA181_num1,0.0,cdpdodec11eg_c + glyc3p_c --> cmp_c + h_c + pgp181_c,2.7.8.5,,
PHACOAOR,0.0,h2_c + o2_c + phaccoa_c --> 2dhphaccoa_c,,,
PHCD,0.0,1p3h5c_c + 2.0 h2o_c + nad_c --> e4hglu_c + h_c + nadh_c,"1.2.1.88,1.5.1,1.5.1.12",,
PHEDCAtexi,0.0,phedca_e --> phedca_p,,,
PHEHPAtexi,0.0,phehpa_e --> phehpa_p,,,
PHEHXAtexi,0.0,phehxa_e --> phehxa_p,,,
PHEME2abcpp,0.0,atp_c + h2o_c + pheme_p --> adp_c + h_c + pheme_c + pi_c,,,
PHEMEabcpp,0.0,atp_c + h2o_c + pheme_c --> adp_c + h_c + pheme_p + pi_c,3.6.3.41,868.4508889979736,0.0
PHENONAtexi,0.0,phenona_e --> phenona_p,,,
PHEOCTAtexi,0.0,pheocta_e --> pheocta_p,,,
PHEOR,0.0,o2_c + phe__L_c --> co2_c + h2o_c + pad_c,,,
PHEPTtexi,0.0,phept_e --> phept_p,,,
PHER,0.0,phe__L_c --> 2.0 h_c + phe__D_c,,,
PHET_num1,0.0,fad_c + h2o_c + 2.0 h_c + phe__D_c --> fadh2_c + nh4_c + phpyr_c,,650.0109829222715,0.0
PHETA1_num1,0.0,akg_c + phe__L_c --> glu__L_c + phpyr_c,"2.6.1.1,2.6.1.5,2.6.1.57,2.6.1.9",887.89974608375,0.0
PHEabc_num1,0.0,atp_c + h2o_c + phe__L_e --> adp_c + h_c + phe__L_c + pi_c,,2177.5688384113446,0.0
PHEt2r_num1,13.948981594486643,h_e + phe__L_e --> h_c + phe__L_c,,,
PHEt2rpp_num1,0.0,h_p + phe__L_p --> h_c + phe__L_c,,,
PHEtex,0.0,phe__L_e --> phe__L_p,,,
PHNO,0.0,h2o_c + nad_c + ppat_c --> 3.0 h_c + nadh_c + pi_c,,,
PHYCBOXL,0.0,h_c + phe__L_c --> co2_c + peamn_c,"4.1.1.28,4.1.1.53",,
PICH,0.0,h2o_c + phitcoa_c --> hmpscoa_c,4.2.1.-,4062.42045361394,0.0
PIMEtr,0.0,pime_e --> pime_c,,,
PIabc_num1,0.0,atp_c + h2o_c + pi_e --> adp_c + h_c + 2.0 pi_c,3.6.3.27,,
PIt,765.670720617112,pi_c --> pi_e,,,
PIt2r_num1,0.0,h_e + pi_e --> h_c + pi_c,,,
PIt2rpp,0.0,h_p + pi_p --> h_c + pi_c,,,
PIuabcpp_num1,0.0,atp_c + h2o_c + pi_p --> adp_c + h_c + 2.0 pi_c,3.6.3.27,,
PKETF,0.0,f6p_c + pi_c --> actp_c + e4p_c + h2o_c,,510.3864914339722,0.0
PKETX,0.0,pi_c + xu5p__D_c --> actp_c + g3p_c + h2o_c,,1090.508958925259,0.0
PLCD,0.0,h2o_c + ptd1ino160_c --> 12dgr160_c + h_c + mi1p__D_c,,,
PLIPA1E120pp,0.0,h2o_p + pe120_p --> 2agpe120_p + ddca_p + h_p,,,
PLIPA1E140pp,0.0,h2o_p + pe140_p --> 2agpe140_p + h_p + ttdca_p,,,
PLIPA1E141pp,0.0,h2o_p + pe141_p --> 2agpe141_p + h_p + ttdcea_p,,,
PLIPA1E160pp,0.0,h2o_p + pe160_p --> 2agpe160_p + h_p + hdca_p,3.1.1.32,,
PLIPA1E161pp,0.0,h2o_p + pe161_p --> 2agpe161_p + h_p + hdcea_p,,,
PLIPA1E180pp,0.0,h2o_p + pe180_p --> 2agpe180_p + h_p + ocdca_p,3.1.1.32,,
PLIPA1E181pp,0.0,h2o_p + pe181_p --> 2agpe181_p + h_p + ocdcea_p,,,
PLIPA1G120pp,0.0,h2o_p + pg120_p --> 2agpg120_p + ddca_p + h_p,,,
PLIPA1G141pp,0.0,h2o_p + pg141_p --> 2agpg141_p + h_p + ttdcea_p,,,
PLIPA1G160pp,0.0,h2o_p + pg160_p --> 2agpg160_p + h_p + hdca_p,,,
PLIPA1G161pp,0.0,h2o_p + pg161_p --> 2agpg161_p + h_p + hdcea_p,,,
PLIPA1G180pp,0.0,h2o_p + pg180_p --> 2agpg180_p + h_p + ocdca_p,,,
PLIPA1G181d11pp,0.0,h2o_p + pg181_p --> 2agpg181_p + h_p + vacc_p,,,
PLIPA2E120pp,0.0,h2o_p + pe120_p --> 1agpe120_p + ddca_p + h_p,,,
PLIPA2E141pp,0.0,h2o_p + pe141_p --> 1agpe141_p + h_p + ttdcea_p,,,
PLIPA2G120pp,0.0,h2o_p + pg120_p --> 1agpg120_p + ddca_p + h_p,,,
PLPS,0.0,g3p_c + gln__L_c + r5p_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,,,
PLPS_1,0.0,g3p_c + gln__L_c + ru5p__D_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,,,
PMANM_num1,0.0,man1p_c --> man6p_c,5.4.2.8,,
PMDPHT_num1,0.0,5aprbu_c + h2o_c --> 4r5au_c + pi_c,"3.1.3.-,3.1.3.104",1076.0922074909852,0.0
PMPK_num1,0.0,4ampm_c + atp_c --> 2mahmp_c + adp_c,2.7.4.7,419.5135775977784,0.0
PNCDC,0.0,h_c + ptcys_c --> co2_c + ptth_c,4.1.1.30,,
PNCDC_1,0.0,h_c + ptcys_c --> co2_c + ptth_c,,,
PNP,0.0,pi_c + rnam_c --> h_c + ncam_c + r1p_c,"2.4.2,2.4.2.1",,
PNTK_num1,0.0,atp_c + pnto__R_c --> 4ppan_c + adp_c + h_c,2.7.1.33,2166.82029293131,0.0
PNTOt2,0.043368220648412566,h_e + pnto__R_e --> h_c + pnto__R_c,,1256.3483730936505,3.451926358739338e-05
POX,0.0,h2o_c + pyr_c + q8_c --> ac_c + co2_c + q8h2_c,,1239.1979171236098,0.0
POX3,0.0,h2o_c + mqn7_c + pyr_c --> ac_c + co2_c + mql7_c,,1699.9491666688202,0.0
PPA_num1,0.0,h2o_c + ppi_c --> h_c + 2.0 pi_c,3.6.1.1,,
PPA2,0.0,h2o_c + pppi_c --> h_c + pi_c + ppi_c,3.6.1.25,,
PPAKr,0.0,adp_c + ppap_c --> atp_c + ppa_c,2.7.2.15,1141.192301663311,0.0
PPANA,0.0,h2o_c + na1_c + ppi_c --> h_c + na1_e + 2.0 pi_c,,,
PPAP_Et,0.0,ppap_e --> ppap_c,,,
PPATabc,0.0,atp_c + h2o_c + ppat_e --> adp_c + h_c + pi_c + ppat_c,,1562.41837288272,0.0
PPA_1pp,0.0,h2o_c + ppi_c --> h_p + 2.0 pi_c,3.6.1.1,,
PPAt2pp,0.0,h_p + ppa_p --> h_c + ppa_c,,1182.1337012653337,0.0
PPAt4pp,0.0,na1_p + ppa_p --> na1_c + ppa_c,,625.5236625529567,0.0
PPAtex,0.0,ppa_e --> ppa_p,,,
PPBNGS,0.0,2.0 5aop_c --> 2.0 h2o_c + h_c + ppbng_c,4.2.1.24,,
PPCDC,0.043368220648412566,4ppcys_c + h_c --> co2_c + pan4p_c,4.1.1.36,,
PPCK,0.0,atp_c + oaa_c --> adp_c + co2_c + pep_c,4.1.1.49,,
PPCOAC_num1,0.0,atp_c + hco3_c + ppcoa_c --> adp_c + h_c + mmcoa__S_c + pi_c,6.4.1.3,1178.477372451098,0.0
PPCSCT,0.0,ppcoa_c + succ_c --> ppa_c + succoa_c,2.8.3.1,,
PPDK,0.0,atp_c + pi_c + pyr_c --> amp_c + h_c + pep_c + ppi_c,2.7.9.1,661.0867390306523,0.0
PPDOy_num1,0.0,h_c + lald__D_c + nadph_c --> 12ppd__R_c + nadp_c,1.1.1,3530.127918319733,0.0
PPGPPDP_num1,0.0,h2o_c + ppgpp_c --> gdp_c + ppi_c,3.1.7.2,,
PPGPPDPE,0.0,h2o_c + pppgpp_c --> gtp_c + 7.0 h_c + ppi_c,,,
PPIabc,0.0,atp_c + h2o_c + ppi_e --> adp_c + h_c + pi_c + ppi_c,,,
PPItex_reverse,0.0,h_e + ppi_e --> h_c + ppi_c,,1142.3938679245284,0.0
PPItex_1,0.0,ppi_e --> ppi_p,,,
PPIuabcpp_num1,0.0,atp_c + h2o_c + ppi_p --> adp_c + h_c + pi_c + ppi_c,,,
PPK,278.89898060994915,atp_c + pi_c --> adp_c + ppi_c,,,
PPK2,0.0,atp_c + ppi_c --> adp_c + pppi_c,,,
PPK50_B,0.0,47.0 gdp_c + ppi50_c --> 47.0 gtp_c + pppi_c,,,
PPK50r,0.0,47.0 atp_c + pppi_c --> 47.0 adp_c + ppi50_c,,,
PPM_num1,15.38946909005093,r1p_c --> r5p_c,"5.4.2,5.4.2.2,5.4.2.7",,
PPM2,0.0,2dr1p_c --> 2dr5p_c,5.4.2.7,,
PPNCL,0.0,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cdp_c + h_c + pi_c,6.3.2.5,,
PPNCL2,0.0,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c,6.3.2.5,,
PPNCL2_1,0.0,4ppan_c + ctp_c + cys__L_c --> 4ppcys_c + cmp_c + h_c + ppi_c,,,
PPNCL3,0.043368220648412566,4ppan_c + atp_c + cys__L_c --> 4ppcys_c + amp_c + h_c + ppi_c,"6.3.2,6.3.2.5",,
PPND,0.0,nad_c + pphn_c --> 34hpp_c + co2_c + nadh_c,1.3.1.12,658.8983236178576,0.0
PPNDH,0.0,h_c + pphn_c --> co2_c + h2o_c + phpyr_c,"4.2.1.51,4.2.1.91",1788.767843299923,0.0
PPNDH2,0.0,fad_c + ppcoa_c --> fadh2_c + prpncoa_c,,2588.991202482104,0.0
PPOR_num1,0.0,o2_c + phpyr_c --> 2hyoxplac_c + co2_c,1.13.11.27,1558.0165675611574,0.0
PPPGO_num1,0.0,1.5 o2_c + pppg9_c --> 3.0 h2o_c + ppp9_c,1.3.3.4,169.64968682336146,0.0
PPPGO4,0.0,3.0 fad_c + pppg9_c --> 3.0 fadh2_c + ppp9_c,,956.2934860601772,0.0
PPPM,0.0,3.0 h_c + pep_c --> p3pyr_c,,,
PPRGL,0.0,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,6.3.4.13,,
PPS,0.0,atp_c + h2o_c + pyr_c --> amp_c + 2.0 h_c + pep_c + pi_c,2.7.9.2,602.1673158463996,0.0
PPTT_num1,0.0,ipdp_c + pendp_c --> hexdp_c + ppi_c,2.5.1.-,1581.156865774727,0.0
PRAGSr_num1,0.0,atp_c + gly_c + pram_c --> adp_c + gar_c + h_c + pi_c,6.3.4.13,,
PRAIS_num1,0.0,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,6.3.3.1,,
PRAIS_1,0.0,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,6.3.3.1,,
PRAIi_num1,0.0,pran_c --> 2cpr5p_c,5.3.1.24,,
PRAMPC,0.0,h2o_c + prbamp_c --> prfp_c,3.5.4.19,,
PRASCSi,0.0,5aizc_c + asp__L_c + atp_c --> 25aics_c + adp_c + h_c + pi_c,6.3.2.6,,
PRATPP_num1,0.0,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,3.6.1.31,,
PRATPP_1,0.0,h2o_c + prbatp_c --> h_c + ppi_c + prbamp_c,,,
PRCOA1,0.0,hcholc3coa_c --> andrstndn_c + 4.0 h_c + ppcoa_c,,,
PREN,0.0,frdp_c + 4.0 ipdp_c --> hepdp_c + 4.0 ppi_c,,,
PRFGCL,0.0,atp_c + fpram_c --> adp_c + air_c + h_c + pi_c,6.3.3.1,,
PRFGS_num1,0.0,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c,6.3.5.3,,
PRFGS_1,0.0,atp_c + fgam_c + gln__L_c + h2o_c --> adp_c + fpram_c + glu__L_c + 2.0 h_c + pi_c,6.3.5.3,,
PRMICI_num1,0.0,prfp_c --> prlp_c,5.3.1.16,,
PRO1x,43.71800124364943,nad_c + pro__L_c --> 1pyr5c_c + 2.0 h_c + nadh_c,"1.5.1.2,1.5.99.8",,
PROD2_num1,0.007529204974061438,fad_c + pro__L_c --> 1pyr5c_c + fadh2_c + h_c,"1.5.-.-,1.5.99.8",,
PROGLYabcpp_num1,0.0,atp_c + h2o_c + progly_p --> adp_c + h_c + pi_c + progly_c,,4935.611692268986,0.0
PROGLYtex,0.0,progly_e --> progly_p,,,
PROHISGLUtr,0.0,atp_c + h2o_c + prohisglu_e --> adp_c + h_c + pi_c + prohisglu_c,,1481.6445094493768,0.0
PROR,0.0,pro__L_c --> h_c + pro__D_c,,,
PROabc_num1,0.0,atp_c + h2o_c + pro__L_e --> adp_c + h_c + pi_c + pro__L_c,,930.2006016257158,0.0
PROabcpp_num1,0.0,atp_c + h2o_c + pro__L_p --> adp_c + h_c + pi_c + pro__L_c,,,
PROt2r_num1,0.0,h_e + pro__L_e --> h_c + pro__L_c,,1464.7275301642328,0.0
PROt2rpp_num1,0.0,h_p + pro__L_p --> h_c + pro__L_c,,1141.689226742208,0.0
PROt4,0.0,na1_e + pro__L_e --> na1_c + pro__L_c,,1186.5069906161991,0.0
PROtex,0.0,pro__L_e --> pro__L_p,,,
PRPPS_num1,0.0,atp_c + r5p_c --> amp_c + h_c + prpp_c,2.7.6.1,,
PSCLYSt2pp,0.0,h_p + psclys_p --> h_c + psclys_c,,,
PSCLYStex,0.0,psclys_e --> psclys_p,,,
PSCVT_num1,0.007529204973679131,pep_c + skm5p_c --> 3psme_c + pi_c,2.5.1.19,,
PSCVT_1,0.0,pep_c + skm5p_c --> 3psme_c + pi_c,,,
PSD120,0.0,h_c + ps120_c --> co2_c + pe120_c,4.1.1.65,2016.5440992339572,0.0
PSD141,0.0,h_c + ps141_c --> co2_c + pe141_c,,2227.2489174568605,0.0
PSD161,0.0,h_c + ps161_c --> co2_c + pe161_c,4.1.1.65,1463.6207171859369,0.0
PSERT_num1,0.0,3php_c + glu__L_c --> akg_c + pser__L_c,2.6.1.52,3906.1855219656168,0.0
PSP_L_num1,0.0,h2o_c + pser__L_c --> pi_c + ser__L_c,3.1.3.3,1022.9571484784366,0.0
PSSA120,0.0,cdpdddecg_c + ser__L_c --> cmp_c + h_c + ps120_c,2.7.8.8,2806.064108063782,0.0
PSSA141,0.0,cdpdtdec7eg_c + ser__L_c --> cmp_c + h_c + ps141_c,,1759.6360344316631,0.0
PSSA161,0.0,cdpdhdec9eg_c + ser__L_c --> cmp_c + h_c + ps161_c,2.7.8.8,1907.733862357252,0.0
PSUDS_num1,0.0,r5p_c + ura_c --> h2o_c + psd5p_c,,,
PTA2,-1.0653077629772806e-13,pi_c + ppcoa_c --> coa_c + ppap_c,"2.3.1.222,2.3.1.8",,
PTAr,0.0,accoa_c + pi_c --> actp_c + coa_c,2.3.1.8,,
PTAtex,0.0,pta_e --> pta_p,,,
PTHRP,0.0,h2o_c + thrp_c --> pi_c + thr__L_c,,1171.024497936211,0.0
PTPATi_num1,0.0,atp_c + h_c + pan4p_c --> dpcoa_c + ppi_c,2.7.7.3,1459.4864934730117,0.0
PTRCAT1,0.0,accoa_c + ptrc_c --> aprut_c + coa_c + h_c,2.3.1.57,,
PTRCORNt7,0.0,orn_c + ptrc_e --> orn_e + ptrc_c,,,
PTRCTA_num1,0.0,akg_c + ptrc_c --> 4abutn_c + glu__L_c,"2.6.1.29,2.6.1.82",645.6887541061243,0.0
PTRCTA2,0.0,ptrc_c + pyr_c --> 4abutn_c + ala__L_c,,1016.843177261038,0.0
PTRCabc_num1,0.0,atp_c + h2o_c + ptrc_e --> adp_c + h_c + pi_c + ptrc_c,3.6.3.31,808.0818899155796,0.0
PTRCabcpp_num1,0.0,atp_c + h2o_c + ptrc_p --> adp_c + h_c + pi_c + ptrc_c,3.6.3.31,788.8035943311125,0.0
PTRCt2pp_num1,0.0,h_p + ptrc_p --> h_c + ptrc_c,,974.609380673386,0.0
PTRCtex,0.0,ptrc_e --> ptrc_p,,,
PTSLAtexi,0.0,ptsla_e --> ptsla_p,,,
PUNP1,15.389469090050929,adn_c + pi_c --> ade_c + r1p_c,2.4.2.1,,
PUNP2,0.0,dad_2_c + pi_c --> 2dr1p_c + ade_c,2.4.2.1,,
PUNP3,0.0,gsn_c + pi_c --> gua_c + r1p_c,"2.4.2.1,2.4.2.15",,
PUNP4,0.0,dgsn_c + pi_c --> 2dr1p_c + gua_c,"2.4.2.1,2.4.2.4",,
PUNP5,0.0,ins_c + pi_c --> hxan_c + r1p_c,"2.4.2.1,2.4.2.15",,
PUNP6,0.0,din_c + pi_c --> 2dr1p_c + hxan_c,"2.4.2.1,2.4.2.4",,
PUNP6_1,0.0,din_c + pi_c --> 2dr1p_c + hxan_c,,,
PUNP7,0.0,pi_c + xtsn_c --> r1p_c + xan_c,"2.4.2.-,2.4.2.1",,
PXYLt5_num1,0.0,h_p + p_xyl_c --> h_c + p_xyl_e,,,
PXYLt6_num1,0.0,h_p + p_xyl_p --> h_c + p_xyl_e,,,
PY5CCR,0.0,1p3h5c_c + 2.0 h_c + nadh_c --> 4hpro_LT_c + nad_c,,,
PY5CCR2,0.0,1p3h5c_c + 2.0 h_c + nadph_c --> 4hpro_LT_c + nadp_c,,,
PYAM5PO_num1,0.0,h2o_c + o2_c + pyam5p_c --> h2o2_c + nh4_c + pydx5p_c,1.4.3.5,1295.5327185851088,0.0
PYDXK_1,0.0,atp_c + pydx_c --> adp_c + h_c + pydx5p_c,,403.0372135229412,0.0
PYDXNK,0.0,atp_c + pydxn_c --> adp_c + h_c + pdx5p_c,2.7.1.35,,
PYDXNO_num1,0.0,o2_c + pydxn_c --> h2o2_c + pydx_c,"1.1.3.12,1.4.3.5",1649.2548792376374,0.0
PYDXO_reverse,0.0,2.0 h2o2_c + pydam_c --> 2.0 h2o_c + nh4_c + 0.5 o2_c + pydx_c,1.4.3.5,1256.6040012872795,0.0
PYDXOR,0.0,h_c + nadph_c + pydx_c --> nadp_c + pydxn_c,1.1.1.65,,
PYDXPP_num1,0.0,h2o_c + pydx5p_c --> pi_c + pydx_c,3.1.3.74,554.2050881750661,0.0
PYDXS_num1,0.0,g3p_c + gln__L_c + ru5p__D_c --> glu__L_c + 3.0 h2o_c + h_c + pi_c + pydx5p_c,4.3.3.6,,
PYK_num1,781.5611241705765,adp_c + h_c + pep_c --> atp_c + pyr_c,2.7.1.40,,
PYK2,22.93614181926905,h_c + pep_c + udp_c --> pyr_c + utp_c,2.7.1.40,,
PYK3,16.195018730184866,gdp_c + h_c + pep_c --> gtp_c + pyr_c,2.7.1.40,,
PYK4,165.7629767005197,cdp_c + h_c + pep_c --> ctp_c + pyr_c,2.7.1.40,,
PYK5,0.0,h_c + idp_c + pep_c --> itp_c + pyr_c,2.7.1.40,,
PYK6,2.0037473196451905,dtdp_c + h_c + pep_c --> dttp_c + pyr_c,,,
PYNP1,0.0,csn_c + r1p_c --> cytd_c + pi_c,2.4.2.2,,
PYNP1_1,0.0,cytd_c + pi_c --> csn_c + r1p_c,,,
PYNP2r,0.0,pi_c + uri_c --> r1p_c + ura_c,"2.4.2.2,2.4.2.3",,
PYNP2r_1,0.0,pi_c + uri_c --> r1p_c + ura_c,,,
PYOVD2tex,0.0,atp_c + h2o_c + pyovd_kt_p --> adp_c + h_c + pi_c + pyovd_kt_e,,,
PYOVDM1,0.0,fbac_kt_p --> pvdiq_p,,,
PYOVDM2,0.0,pvdiq_p --> pyovd_kt_p,,,
PYRDC_num1,0.0,h_c + pyr_c --> acald_c + co2_c,4.1.1.1,526.2070270105996,0.0
PYRDOX,0.0,dhpyr_c + o2_c --> h_c + nfmalm_c,1.13.11.9,,
PYROX_1,0.0,h_c + o2_c + pi_c + pyr_c --> actp_c + co2_c + h2o2_c,,572.3141795859373,0.0
PYRZAM,0.0,h2o_c + malm_c --> male_c + nh4_c,3.5.1.107,,
PYRt2,0.0,h_e + pyr_e --> h_c + pyr_c,,625.3079213274267,0.0
PYRt2rpp,0.0,h_p + pyr_p --> h_c + pyr_c,,1547.906012419181,0.0
PYRt4pp,0.0,na1_p + pyr_p --> na1_c + pyr_c,,526.92416998105,0.0
PYRtex,0.0,pyr_e --> pyr_p,,,
P_XYLtpp,0.0,p_xyl_p --> p_xyl_c,,,
P_Xylt1,0.0,p_xyl_e --> p_xyl_p,,,
QMO2,0.0,2.0 o2_c + q8h2_c --> 2.0 h_c + 2.0 o2s_c + q8_c,,,
QUIDHy,0.007529204973679126,nadp_c + quin_c --> 3dhq_c + h_c + nadph_c,,,
QUIN2tpp,0.0,quin_p --> quin_c,,,
QUIN_Et,0.007529204973679126,quin_e --> quin_c,,,
QUINtpp,0.0,h_p + quin_p --> h_c + quin_c,,1221.5991858821503,0.0
QULNS,0.0,dhap_c + iasp_c --> 2.0 h2o_c + pi_c + quln_c,2.5.1.72,,
R5PP_num1,0.0,h2o_c + r5p_c --> pi_c + rib__D_c,,3699.842565129632,0.0
RAFFabc,0.0,atp_c + h2o_c + raffin_e --> adp_c + h_c + pi_c + raffin_c,,,
RAFGH,0.0,h2o_c + raffin_c --> gal_c + sucr_c,"3.2.1,3.2.1.22",,
RBFK,0.016790127091304462,atp_c + ribflv_c --> adp_c + fmn_c + h_c,2.7.1.26,,
RBFSa_num1,0.0,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,"2.5.1.78,2.5.1.9",,
RBFSa_1,0.0,4r5au_c + db4p_c --> dmlz_c + 2.0 h2o_c + pi_c,,,
RBFSb_num1,0.0,2.0 dmlz_c --> 4r5au_c + ribflv_c,2.5.1.9,,
RBK_num1,0.0,atp_c + rib__D_c --> adp_c + h_c + r5p_c,2.7.1.15,836.3993473675038,0.0
RBK2,0.0,atp_c + rib__D_c --> adp_c + h_c + r5p_c,,3366.959258852682,0.0
RBK_Dr_1,0.0,atp_c + rbl__D_c --> adp_c + h_c + ru5p__D_c,,,
RBK_L1,0.0,atp_c + rbl__L_c --> adp_c + h_c + ru5p__L_c,2.7.1.16,234.8468402668815,0.0
RBP4E,0.0,ru5p__L_c --> xu5p__D_c,5.1.3.4,,
RBTDG,0.0,nad_c + rbt_c --> h_c + nadh_c + rbl__D_c,1.1.1.56,,
RECOAH10,0.0,R_3hnonacoa_c --> h2o_c + nona2coa_c,,,
RECOAH11,0.0,R_3hpdecacoa_c --> h2o_c + pdca2coa_c,,,
RECOAH12,0.0,R_3hpnonacoa_c --> h2o_c + pnona2coa_c,,,
RECOAH13,0.0,R_3hpoctacoa_c --> h2o_c + pocta2coa_c,,,
RECOAH14,0.0,R_3hphpcoa_c --> h2o_c + php2coa_c,,,
RECOAH15,0.0,R_3hphxacoa_c --> h2o_c + phxa2coa_c,,,
RECOAH16,0.0,R_3hpptcoa_c --> h2o_c + ppt2coa_c,,,
RECOAH17,0.0,R_3hpbcoa_c --> h2o_c + pb2coa_c,,,
RECOAH19,0.0,R_3h6athcoa_c --> 6ath2coa_c + h2o_c,,,
RECOAH2,0.0,R_3hhcoa_c --> h2o_c + hx2coa_c,,,
RECOAH20,0.0,R_3h4atbcoa_c --> 4atb2coa_c + h2o_c,,,
RECOAH21,0.0,R_3hcmrs7ecoa_c --> h2o_c + tde2coa_c,,,
RECOAH22,0.0,R_3hcddec5ecoa_c --> dde2coa_c + h2o_c,,,
RECOAH23,0.0,R_3htd5coa_c --> h2o_c + tded5_2_coa_c,,,
RECOAH24,0.0,R_3htd58coa_c --> h2o_c + td58_2_coa_c,,,
RECOAH25,0.0,R_3hdd6coa_c --> dd6_2_coa_c + h2o_c,,,
RECOAH26,0.0,R3hdec4coa_c --> dec4_2_coa_c + h2o_c,,,
RECOAH3,0.0,R_3hocoa_c --> h2o_c + oc2coa_c,,,
RECOAH4,0.0,R_3hdcoa_c --> dc2coa_c + h2o_c,,,
RECOAH5,0.0,R_3hddcoa_c --> dd2coa_c + h2o_c,,,
RECOAH6,0.0,R_3hmrscoa_c --> h2o_c + td2coa_c,,,
RECOAH7,0.0,R_3hhdcoa_c --> h2o_c + hdd2coa_c,,,
RECOAH8,0.0,R_3hptcoa_c --> h2o_c + pt2coa_c,,,
RECOAH9,0.0,R_3hhpcoa_c --> h2o_c + hp2coa_c,,,
REPHACCOAI,0.0,rephaccoa_c --> 2oxpaccoa_c,,,
RHA160tex,0.0,R_3hhdca_p --> R_3hhdca_e,,,
RHA160tpp,0.0,R_3hhdca_p --> R_3hhdca_c,,,
RHA50tex,0.0,R_3hpt_p --> R_3hpt_e,,,
RHA50tpp,0.0,R_3hpt_p --> R_3hpt_c,,,
RHACOAE100,0.0,R_3hdcoa_c + h2o_c --> R_3hdcaa_c + coa_c + h_c,,,
RHACOAE120,0.0,R_3hddcoa_c + h2o_c --> R_3hdda_c + coa_c + h_c,,,
RHACOAE121,0.0,R_3hcddec5ecoa_c + h2o_c --> R_3hdd5ea_c + coa_c + h_c,,,
RHACOAE121d6,0.0,R_3hdd6coa_c + h2o_c --> R_3hdd6e_c + coa_c + h_c,,,
RHACOAE140,0.0,R_3hmrscoa_c + h2o_c --> R_3httdca_c + coa_c + h_c,,,
RHACOAE141,0.0,R_3hcmrs7ecoa_c + h2o_c --> R_3hcmrs7e_c + coa_c + h_c,,,
RHACOAE141d5,0.0,R_3htd5coa_c + h2o_c --> R_3htd5e_c + coa_c + h_c,,,
RHACOAE142,0.0,R_3htd58coa_c + h2o_c --> R_3htd58e_c + coa_c + h_c,,,
